family,sample_index,seed,policy,compilation_successful,ssim,coordinate_error,coordinate_points_compared,emitted_primitives,token_ged,graph_ged,token_overlap,predicted_family,is_line_segment_collapsed,total_length,length_to_eos,has_eos,unk_count,raw_unbalanced_parens,san_unbalanced_parens,tex_error
line_segment,90,42090,beam_search,False,0.0000,0.2895,2,draw,0.8636,1.0000,0.1364,line_segment,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x128795940>
line_segment,91,42091,greedy,True,0.0779,0.3496,2,draw,0.8696,1.0000,0.1250,line_segment,False,25,25,True,0,0,0,
line_segment,91,42091,beam_search,True,0.8877,0.3372,2,draw,0.8696,1.0000,0.1304,line_segment,False,25,25,True,0,0,0,
line_segment,92,42092,greedy,True,0.8001,0.5625,2,draw,0.8636,1.0000,0.1250,line_segment,False,24,24,True,0,0,0,
line_segment,92,42092,beam_search,True,0.8406,0.5142,2,draw,0.8636,1.0000,0.1304,line_segment,False,24,24,True,0,0,0,
line_segment,93,42093,greedy,True,0.6333,0.6236,2,draw,0.8696,1.0000,0.1154,line_segment,False,25,25,True,0,0,0,
line_segment,93,42093,beam_search,True,0.6333,0.6236,2,draw,0.8696,1.0000,0.1154,line_segment,False,25,25,True,0,0,0,
line_segment,94,42094,greedy,True,0.4012,0.5574,2,draw,0.8696,1.0000,0.1200,line_segment,False,25,25,True,0,0,0,
line_segment,94,42094,beam_search,True,0.4012,0.5574,2,draw,0.8696,1.0000,0.1200,line_segment,False,25,25,True,0,0,0,
line_segment,95,42095,greedy,True,0.0043,0.5096,2,draw,0.8696,1.0000,0.1250,line_segment,False,25,25,True,0,0,0,
line_segment,95,42095,beam_search,True,0.0043,0.5096,2,draw,0.8696,1.0000,0.1250,line_segment,False,25,25,True,0,0,0,
line_segment,96,42096,greedy,True,0.7318,0.1719,2,draw,0.8696,1.0000,0.1154,line_segment,False,25,25,True,0,0,0,
line_segment,96,42096,beam_search,True,0.6320,0.1320,2,draw,0.8696,1.0000,0.1200,line_segment,False,25,25,True,0,0,0,
line_segment,97,42097,greedy,True,0.6126,0.6151,2,draw,0.8636,1.0000,0.1200,line_segment,False,24,24,True,0,0,0,
line_segment,97,42097,beam_search,True,0.3358,0.3294,2,draw,0.8696,1.0000,0.1200,line_segment,False,25,25,True,0,0,0,
line_segment,98,42098,greedy,True,0.6374,0.5987,2,draw,0.8696,1.0000,0.1200,line_segment,False,25,25,True,0,0,0,
line_segment,98,42098,beam_search,True,0.6374,0.5987,2,draw,0.8696,1.0000,0.1200,line_segment,False,25,25,True,0,0,0,
line_segment,99,42099,greedy,True,0.3315,0.2798,2,draw,0.8696,1.0000,0.1250,line_segment,False,25,25,True,0,0,0,
line_segment,99,42099,beam_search,True,0.8235,0.2365,2,draw,0.8696,1.0000,0.1304,line_segment,False,25,25,True,0,0,0,
circle_arc,0,42000,greedy,True,0.9330,0.5191,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,0,42000,beam_search,True,0.9330,0.5191,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,1,42001,greedy,True,0.9493,0.4666,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,1,42001,beam_search,True,0.9493,0.4666,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,2,42002,greedy,True,0.9766,0.2323,1,draw,0.8889,1.0000,0.0870,circle_arc,False,20,20,True,0,0,0,
circle_arc,2,42002,beam_search,True,0.9766,0.2323,1,draw,0.8889,1.0000,0.0870,circle_arc,False,20,20,True,0,0,0,
circle_arc,3,42003,greedy,True,0.9998,0.3297,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,3,42003,beam_search,True,0.9998,0.3297,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,4,42004,greedy,True,0.8558,0.5443,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,4,42004,beam_search,True,0.8558,0.5443,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,5,42005,greedy,True,0.9421,0.2861,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,5,42005,beam_search,True,0.9421,0.2861,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,6,42006,greedy,True,0.9286,0.0700,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,6,42006,beam_search,True,0.9286,0.0700,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,7,42007,greedy,True,0.9570,0.5838,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,7,42007,beam_search,True,0.9570,0.5838,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,8,42008,greedy,True,0.9836,0.1750,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,8,42008,beam_search,True,0.9836,0.0931,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,9,42009,greedy,True,0.8639,0.1712,1,draw,0.8947,1.0000,0.0800,circle_arc,False,21,21,True,0,0,0,
circle_arc,9,42009,beam_search,True,0.8639,0.1712,1,draw,0.8947,1.0000,0.0800,circle_arc,False,21,21,True,0,0,0,
circle_arc,10,42010,greedy,True,0.9830,0.3634,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,10,42010,beam_search,True,0.9828,0.2619,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,11,42011,greedy,True,0.9778,0.4072,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,11,42011,beam_search,True,0.9778,0.4036,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,12,42012,greedy,True,0.9760,0.4797,1,draw,0.8889,1.0000,0.0870,circle_arc,False,20,20,True,0,0,0,
circle_arc,12,42012,beam_search,True,0.9760,0.5078,1,draw,0.8889,1.0000,0.0870,circle_arc,False,20,20,True,0,0,0,
circle_arc,13,42013,greedy,True,0.8687,0.3454,1,draw,0.8696,1.0000,0.1304,circle_arc,False,25,25,True,0,0,0,
circle_arc,13,42013,beam_search,True,0.8687,0.3454,1,draw,0.8696,1.0000,0.1304,circle_arc,False,25,25,True,0,0,0,
circle_arc,14,42014,greedy,True,0.9450,0.5963,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,14,42014,beam_search,True,0.9450,0.5094,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,15,42015,greedy,True,0.9899,0.2867,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,15,42015,beam_search,True,0.9899,0.2867,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,16,42016,greedy,True,0.9699,0.4117,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,16,42016,beam_search,True,0.9779,0.4117,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,17,42017,greedy,True,0.9658,0.6640,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,17,42017,beam_search,True,0.9658,0.6640,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,18,42018,greedy,True,0.9228,0.6430,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,18,42018,beam_search,True,0.9228,0.6660,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,19,42019,greedy,True,0.9139,0.1995,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,19,42019,beam_search,True,0.9139,0.1995,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,20,42020,greedy,True,0.9042,0.4139,1,draw,0.8636,1.0000,0.1364,circle_arc,False,24,24,True,0,0,0,
circle_arc,20,42020,beam_search,True,0.9042,0.4139,1,draw,0.8636,1.0000,0.1364,circle_arc,False,24,24,True,0,0,0,
circle_arc,21,42021,greedy,True,1.0000,0.5068,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,21,42021,beam_search,True,1.0000,0.5068,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,22,42022,greedy,False,0.0000,0.6131,1,draw,0.8636,1.0000,0.1364,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x1287133d0>
circle_arc,22,42022,beam_search,False,0.0000,0.6131,1,draw,0.8636,1.0000,0.1364,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x355e4bfb0>
circle_arc,23,42023,greedy,True,0.9916,0.7141,1,draw,0.8421,1.0000,0.1429,circle_arc,False,21,21,True,0,0,0,
circle_arc,23,42023,beam_search,True,0.9916,0.7141,1,draw,0.8421,1.0000,0.1429,circle_arc,False,21,21,True,0,0,0,
circle_arc,24,42024,greedy,False,0.0000,0.7181,1,draw,0.8636,1.0000,0.1364,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x355e4bd80>
circle_arc,24,42024,beam_search,False,0.0000,0.7181,1,draw,0.8636,1.0000,0.1364,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x12876fa60>
circle_arc,25,42025,greedy,True,0.9697,0.4422,1,draw,0.8889,1.0000,0.0909,circle_arc,False,20,20,True,0,0,0,
circle_arc,25,42025,beam_search,True,0.9697,0.3996,1,draw,0.8889,1.0000,0.0870,circle_arc,False,20,20,True,0,0,0,
circle_arc,26,42026,greedy,True,0.9790,0.5495,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,26,42026,beam_search,True,0.9790,0.5495,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,27,42027,greedy,True,0.9218,0.3260,1,draw,0.8000,1.0000,0.1818,unknown,False,22,22,True,0,0,0,
circle_arc,27,42027,beam_search,True,0.9218,0.3260,1,draw,0.8000,1.0000,0.1818,unknown,False,22,22,True,0,0,0,
circle_arc,28,42028,greedy,True,0.9408,0.3596,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,28,42028,beam_search,True,0.9408,0.3596,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,29,42029,greedy,True,0.9367,0.5973,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,29,42029,beam_search,True,0.9367,0.5973,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,30,42030,greedy,True,0.9776,0.3591,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,30,42030,beam_search,True,0.9776,0.3591,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,31,42031,greedy,True,0.9346,0.6316,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,31,42031,beam_search,True,0.9346,0.6316,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,32,42032,greedy,True,0.9604,0.1097,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,32,42032,beam_search,True,0.9589,0.1095,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,33,42033,greedy,True,0.9733,0.1981,1,draw,0.8421,1.0000,0.1429,circle_arc,False,21,21,True,0,0,0,
circle_arc,33,42033,beam_search,True,0.9733,0.1981,1,draw,0.8421,1.0000,0.1429,circle_arc,False,21,21,True,0,0,0,
circle_arc,34,42034,greedy,True,0.9875,0.6862,1,draw,0.8947,1.0000,0.0833,circle_arc,False,21,21,True,0,0,0,
circle_arc,34,42034,beam_search,True,0.9875,0.7172,1,draw,0.8947,1.0000,0.0800,circle_arc,False,21,21,True,0,0,0,
circle_arc,35,42035,greedy,True,0.9116,0.7325,1,draw,0.8636,1.0000,0.1429,circle_arc,False,24,24,True,0,0,0,
circle_arc,35,42035,beam_search,True,0.9116,0.7325,1,draw,0.8636,1.0000,0.1429,circle_arc,False,24,24,True,0,0,0,
circle_arc,36,42036,greedy,True,0.9846,0.3656,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,36,42036,beam_search,True,0.9846,0.3640,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,37,42037,greedy,False,0.0000,0.6142,1,draw,0.8636,1.0000,0.1304,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x12876e480>
circle_arc,37,42037,beam_search,True,0.8061,0.1762,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,38,42038,greedy,True,0.8518,0.2882,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,38,42038,beam_search,True,0.8518,0.2882,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,39,42039,greedy,True,0.9871,0.6881,1,draw,0.8947,1.0000,0.0833,circle_arc,False,21,21,True,0,0,0,
circle_arc,39,42039,beam_search,True,0.9818,0.6881,1,draw,0.8947,1.0000,0.0833,circle_arc,False,21,21,True,0,0,0,
circle_arc,40,42040,greedy,True,0.9331,0.3673,1,draw,0.8333,1.0000,0.1579,circle_arc,False,20,20,True,0,0,0,
circle_arc,40,42040,beam_search,True,0.9331,0.3673,1,draw,0.8333,1.0000,0.1579,circle_arc,False,20,20,True,0,0,0,
circle_arc,41,42041,greedy,True,0.9900,0.5011,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,41,42041,beam_search,True,0.9900,0.5011,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,42,42042,greedy,True,0.9877,0.4712,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,42,42042,beam_search,True,0.9877,0.4712,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,43,42043,greedy,True,0.8404,0.4374,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,43,42043,beam_search,True,0.8404,0.4374,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,44,42044,greedy,True,0.9834,0.6665,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,44,42044,beam_search,True,0.9834,0.5921,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,45,42045,greedy,True,0.9724,0.5122,1,draw,0.8333,1.0000,0.1579,circle_arc,False,20,20,True,0,0,0,
circle_arc,45,42045,beam_search,True,0.9790,0.4709,1,draw,0.8333,1.0000,0.1579,circle_arc,False,20,20,True,0,0,0,
circle_arc,46,42046,greedy,True,0.9531,0.5326,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,46,42046,beam_search,True,0.9531,0.5326,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,47,42047,greedy,True,0.9818,0.6670,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,47,42047,beam_search,True,0.9818,0.6670,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,48,42048,greedy,True,0.9468,0.3101,1,draw,0.8889,1.0000,0.0870,circle_arc,False,20,20,True,0,0,0,
circle_arc,48,42048,beam_search,True,0.9468,0.3101,1,draw,0.8889,1.0000,0.0870,circle_arc,False,20,20,True,0,0,0,
circle_arc,49,42049,greedy,True,0.8233,0.1000,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,49,42049,beam_search,True,0.8233,0.1000,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,50,42050,greedy,True,0.9656,0.3833,1,draw,0.8000,1.0000,0.1818,unknown,False,22,22,True,0,0,0,
circle_arc,50,42050,beam_search,True,0.9656,0.3833,1,draw,0.8000,1.0000,0.1818,unknown,False,22,22,True,0,0,0,
circle_arc,51,42051,greedy,False,0.0000,0.7237,1,draw,0.8636,1.0000,0.1364,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x355e4b830>
circle_arc,51,42051,beam_search,False,0.0000,0.7739,1,draw,0.8636,1.0000,0.1429,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x1287941d0>
circle_arc,52,42052,greedy,True,0.9623,0.2825,1,draw,0.8889,1.0000,0.0909,circle_arc,False,20,20,True,0,0,0,
circle_arc,52,42052,beam_search,True,0.9623,0.2825,1,draw,0.8889,1.0000,0.0909,circle_arc,False,20,20,True,0,0,0,
circle_arc,53,42053,greedy,True,0.9885,0.3979,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,53,42053,beam_search,True,0.9885,0.5837,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,54,42054,greedy,True,1.0000,0.5657,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,54,42054,beam_search,True,1.0000,0.2947,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,55,42055,greedy,True,0.8618,0.3981,1,draw,0.8636,1.0000,0.1364,circle_arc,False,24,24,True,0,0,0,
circle_arc,55,42055,beam_search,True,0.8618,0.3825,1,draw,0.8636,1.0000,0.1364,circle_arc,False,24,24,True,0,0,0,
circle_arc,56,42056,greedy,False,0.0000,0.7960,1,draw,0.9091,1.0000,0.1000,line_segment,True,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x12876ed90>
circle_arc,56,42056,beam_search,False,0.0000,0.7960,1,draw,0.9091,1.0000,0.1000,line_segment,True,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x11865b060>
circle_arc,57,42057,greedy,True,0.9956,0.3153,1,draw,0.8947,1.0000,0.0833,circle_arc,False,21,21,True,0,0,0,
circle_arc,57,42057,beam_search,True,0.9956,0.3153,1,draw,0.8947,1.0000,0.0833,circle_arc,False,21,21,True,0,0,0,
circle_arc,58,42058,greedy,True,0.8361,0.6245,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,58,42058,beam_search,True,0.8361,0.6245,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,59,42059,greedy,False,0.0000,0.2784,1,draw,0.8636,1.0000,0.1429,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x355e4bba0>
circle_arc,59,42059,beam_search,False,0.0000,0.2784,1,draw,0.8636,1.0000,0.1429,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x355e4b650>
circle_arc,60,42060,greedy,False,0.0000,0.3945,1,draw,0.8636,1.0000,0.1429,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x355e4b6f0>
circle_arc,60,42060,beam_search,False,0.0000,0.4079,1,draw,0.8636,1.0000,0.1429,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x355e4b920>
circle_arc,61,42061,greedy,True,0.9845,0.6145,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,61,42061,beam_search,True,0.9845,0.6039,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,62,42062,greedy,True,0.9637,0.3593,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,62,42062,beam_search,True,0.9637,0.3540,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,63,42063,greedy,True,0.9522,0.1332,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,63,42063,beam_search,True,0.9522,0.1332,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,64,42064,greedy,False,0.0000,0.2350,1,draw,0.8636,1.0000,0.1429,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x355e4bb00>
circle_arc,64,42064,beam_search,False,0.0000,0.2350,1,draw,0.8636,1.0000,0.1429,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x355e4b3d0>
circle_arc,65,42065,greedy,False,0.0000,0.4539,1,draw,0.8636,1.0000,0.1364,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x12876f600>
circle_arc,65,42065,beam_search,False,0.0000,0.4539,1,draw,0.8636,1.0000,0.1364,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x128794a40>
circle_arc,66,42066,greedy,True,0.7500,0.0568,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,66,42066,beam_search,True,0.7500,0.0577,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,67,42067,greedy,True,0.9802,0.1402,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,67,42067,beam_search,True,0.9802,0.1402,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,68,42068,greedy,True,0.9872,0.4646,1,draw,0.8000,1.0000,0.1818,unknown,False,22,22,True,0,0,0,
circle_arc,68,42068,beam_search,True,0.9872,0.4646,1,draw,0.8000,1.0000,0.1818,unknown,False,22,22,True,0,0,0,
circle_arc,69,42069,greedy,True,0.8863,0.6510,1,draw,0.8636,1.0000,0.1364,circle_arc,False,24,24,True,0,0,0,
circle_arc,69,42069,beam_search,True,0.8863,0.6510,1,draw,0.8636,1.0000,0.1364,circle_arc,False,24,24,True,0,0,0,
circle_arc,70,42070,greedy,True,0.9603,0.2011,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,70,42070,beam_search,True,0.9603,0.1606,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,71,42071,greedy,False,0.0000,0.6214,1,draw,0.8636,1.0000,0.1364,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x355e4bf60>
circle_arc,71,42071,beam_search,False,0.0000,0.6373,1,draw,0.8636,1.0000,0.1364,circle_arc,False,24,24,True,0,0,0,cannot identify image file <_io.BytesIO object at 0x355e4bc40>
circle_arc,72,42072,greedy,True,0.9907,0.6787,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,72,42072,beam_search,True,0.9907,0.6787,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,73,42073,greedy,True,0.8271,0.6206,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,73,42073,beam_search,True,0.3477,0.8497,1,draw,0.9130,1.0000,0.0870,line_segment,True,25,25,True,0,0,0,
circle_arc,74,42074,greedy,True,0.9533,0.4067,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,74,42074,beam_search,True,0.9533,0.3824,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,75,42075,greedy,True,0.9403,0.3600,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,75,42075,beam_search,True,0.9403,0.3909,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,76,42076,greedy,True,0.8936,0.2704,1,draw,0.8636,1.0000,0.1429,circle_arc,False,24,24,True,0,0,0,
circle_arc,76,42076,beam_search,True,0.8936,0.2704,1,draw,0.8636,1.0000,0.1429,circle_arc,False,24,24,True,0,0,0,
circle_arc,77,42077,greedy,True,0.5587,0.6489,1,draw,0.9130,1.0000,0.0800,line_segment,True,25,25,True,0,0,0,
circle_arc,77,42077,beam_search,True,0.5587,0.6489,1,draw,0.9130,1.0000,0.0800,line_segment,True,25,25,True,0,0,0,
circle_arc,78,42078,greedy,True,0.9835,0.5204,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,78,42078,beam_search,True,0.9835,0.5204,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,79,42079,greedy,True,0.9644,0.6564,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,79,42079,beam_search,True,0.9644,0.6564,1,draw,0.8095,1.0000,0.1600,unknown,False,23,23,True,0,0,0,
circle_arc,80,42080,greedy,True,0.9881,0.4682,1,draw,0.8889,1.0000,0.0870,circle_arc,False,20,20,True,0,0,0,
circle_arc,80,42080,beam_search,True,0.9881,0.4682,1,draw,0.8889,1.0000,0.0870,circle_arc,False,20,20,True,0,0,0,
circle_arc,81,42081,greedy,True,0.9822,0.3042,1,draw,0.8095,1.0000,0.1667,unknown,False,23,23,True,0,0,0,
circle_arc,81,42081,beam_search,True,0.9822,0.3042,1,draw,0.8095,1.0000,0.1667,unknown,False,23,23,True,0,0,0,
circle_arc,82,42082,greedy,True,0.9994,0.7771,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,82,42082,beam_search,True,0.9794,0.7771,1,draw,0.8421,1.0000,0.1364,circle_arc,False,21,21,True,0,0,0,
circle_arc,83,42083,greedy,True,0.8279,0.2932,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,83,42083,beam_search,True,0.6080,0.6948,1,draw,0.9130,1.0000,0.0833,line_segment,True,25,25,True,0,0,0,
circle_arc,84,42084,greedy,True,0.9667,0.5941,1,draw,0.8889,1.0000,0.0870,circle_arc,False,20,20,True,0,0,0,
circle_arc,84,42084,beam_search,True,0.9667,0.5941,1,draw,0.8889,1.0000,0.0870,circle_arc,False,20,20,True,0,0,0,
circle_arc,85,42085,greedy,True,0.9672,0.1929,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,85,42085,beam_search,True,0.9672,0.1929,1,draw,0.8333,1.0000,0.1500,circle_arc,False,20,20,True,0,0,0,
circle_arc,86,42086,greedy,True,0.7883,0.4969,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,86,42086,beam_search,True,0.7883,0.4999,1,draw,0.8696,1.0000,0.1250,circle_arc,False,25,25,True,0,0,0,
circle_arc,87,42087,greedy,True,0.9924,0.4088,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,87,42087,beam_search,True,0.9924,0.3895,1,draw,0.8000,1.0000,0.1739,unknown,False,22,22,True,0,0,0,
circle_arc,88,42088,greedy,True,0.9888,0.6309,1,draw,0.8947,1.0000,0.0800,circle_arc,False,21,21,True,0,0,0,
